1,1.3512279987335205,
100,0.5894975662231445,
200,0.5512256622314453,
300,0.525820791721344,
400,0.5188500881195068,
500,0.5138136148452759,
600,0.5301315784454346,
700,0.5129766464233398,
800,0.5277127027511597,
900,0.4764169454574585,
1000,0.4729640483856201,
1100,0.5147844552993774,
1200,0.5180878043174744,
1300,0.23679357767105103,
1400,0.4671051502227783,
1500,0.3434235751628876,
1600,0.32265618443489075,
1700,0.2674708366394043,
1800,0.4222814440727234,
1900,0.369623601436615,
2000,0.2583204507827759,
2100,0.4405045509338379,
2200,0.9647813439369202,
2300,0.445746511220932,
2400,0.20897777378559113,
2500,0.3267330229282379,
2600,0.5547235012054443,
2700,0.5014268159866333,
2800,0.3265850841999054,
2900,0.33778899908065796,
3000,0.5144231915473938,
3100,0.6254643797874451,
3200,0.2808210849761963,
3300,0.5283727645874023,
3400,0.32192426919937134,
3500,0.27430295944213867,
3600,0.31558099389076233,
3700,0.23556023836135864,
3800,0.3777283728122711,
3900,0.4566485285758972,
4000,0.4348748028278351,
4100,0.5300074815750122,
4200,0.5546947717666626,
4300,0.3429149091243744,
4400,0.42719170451164246,
4500,0.32978665828704834,
4600,0.5163686871528625,
4700,0.8433766961097717,
4800,0.3523000180721283,
4900,0.43633919954299927,
5000,0.587553858757019,
5100,0.3994179964065552,
5200,0.3213041424751282,
5300,0.2563353478908539,
5400,0.24724408984184265,
5500,0.11552214622497559,
5600,0.5636121034622192,
5700,0.3438432216644287,
5800,0.40688756108283997,
5900,0.39017483592033386,
6000,0.31189000606536865,
6100,0.7379031777381897,
6200,0.36989688873291016,
6300,0.36994701623916626,
6400,0.39860546588897705,
6500,0.6096968650817871,
6600,0.12129141390323639,
6700,0.3367457985877991,
6800,0.314473420381546,
6900,0.28225621581077576,
7000,0.543311357498169,
7100,0.5260950326919556,
7200,0.4965343177318573,
7300,0.46973469853401184,
7400,0.6887762546539307,
7500,0.3440764546394348,
7600,0.36074313521385193,
7700,0.5075794458389282,
7800,0.4276477098464966,
7900,0.45308154821395874,
8000,0.2298896610736847,
8100,0.5215532779693604,
8200,0.5722380876541138,
8300,0.4600730240345001,
8400,0.21564701199531555,
8500,0.46041953563690186,
8600,0.5700891613960266,
8700,0.37430471181869507,
8800,0.42328959703445435,
8900,0.3658280372619629,
9000,0.6189234256744385,
9100,0.32358264923095703,
9200,0.651086688041687,
9300,0.8990041613578796,
9400,0.39368927478790283,
9500,0.3372960686683655,
9600,0.5438389182090759,
9700,0.3672902584075928,
9800,0.4308510422706604,
9900,0.17082032561302185,
10000,0.39267468452453613,
10100,0.3630933165550232,
10200,0.2194162756204605,
